current_epoch,global_step,learning_rate,train_loss,train_acc,val_loss,val_acc
0,10.0,5e-05,0.8040072917938232,0.7177345752716064,0.7286078333854675,0.7235171794891357
0,20.0,5e-05,0.5312129855155945,0.7889626622200012,0.49268263578414917,0.8046478629112244
0,30.0,5e-05,0.44177842140197754,0.7934433817863464,0.41365644335746765,0.8112784624099731
0,40.0,5e-05,0.3626086711883545,0.8165736794471741,0.3721286356449127,0.8322902321815491
0,50.0,5e-05,0.35166242718696594,0.8472548723220825,0.32667115330696106,0.8480089902877808
0,60.0,5e-05,0.31534624099731445,0.8572256565093994,0.3007686734199524,0.8589230179786682
0,70.0,5e-05,0.3175514340400696,0.8513076901435852,0.2865065932273865,0.8644609451293945
0,80.0,5e-05,0.2630296051502228,0.8812228441238403,0.2677357792854309,0.8750020265579224
0,90.0,5e-05,0.25186648964881897,0.883298397064209,0.2492738962173462,0.8832284212112427
0,100.0,5e-05,0.22469379007816315,0.8910946846008301,0.24380332231521606,0.8847976326942444
0,110.0,5e-05,0.2377929538488388,0.8833934664726257,0.2369830161333084,0.8866400122642517
0,120.0,5e-05,0.24023786187171936,0.8856045603752136,0.22835181653499603,0.8910735249519348
0,130.0,5e-05,0.19892214238643646,0.9067341089248657,0.23294231295585632,0.8899616599082947
0,140.0,5e-05,0.2394055426120758,0.8802319765090942,0.2352493405342102,0.8879378437995911
0,150.0,5e-05,0.1903136968612671,0.9108763933181763,0.2215736210346222,0.8962910771369934
0,160.0,5e-05,0.1883038431406021,0.8924660682678223,0.2160128802061081,0.9002892971038818
0,170.0,5e-05,0.1788315623998642,0.9082021713256836,0.20757457613945007,0.9027338027954102
0,180.0,5e-05,0.23708271980285645,0.890062689781189,0.20839448273181915,0.9021711945533752
0,190.0,5e-05,0.1993435025215149,0.8895622491836548,0.20378094911575317,0.9046638011932373
0,200.0,5e-05,0.23190896213054657,0.8868359923362732,0.20129451155662537,0.90352863073349
0,210.0,5e-05,0.22473455965518951,0.8969191908836365,0.19144557416439056,0.9095662236213684
0,220.0,5e-05,0.19422858953475952,0.8929538726806641,0.19419485330581665,0.9082673788070679
0,230.0,5e-05,0.19921018183231354,0.9114964604377747,0.19142521917819977,0.9111202359199524
0,240.0,5e-05,0.22988201677799225,0.8951026201248169,0.18803495168685913,0.9110521078109741
0,250.0,5e-05,0.1771264374256134,0.9143441915512085,0.18414676189422607,0.9133844375610352
0,260.0,5e-05,0.1729501485824585,0.9241909384727478,0.18445158004760742,0.9127050042152405
0,270.0,5e-05,0.2081734538078308,0.8993479013442993,0.18163307011127472,0.9140518307685852
0,280.0,5e-05,0.1834343820810318,0.9141823649406433,0.17700010538101196,0.9171670079231262
0,290.0,5e-05,0.19890622794628143,0.899969756603241,0.17727436125278473,0.9153235554695129
0,300.0,5e-05,0.21844732761383057,0.90028977394104,0.1718476414680481,0.9181934595108032
0,310.0,5e-05,0.2011670172214508,0.9129660725593567,0.1712796986103058,0.9191104173660278
0,320.0,5e-05,0.17394192516803741,0.9092033505439758,0.17110837996006012,0.9183037877082825
0,330.0,5e-05,0.16464322805404663,0.9228238463401794,0.16868530213832855,0.9188618063926697
0,340.0,5e-05,0.15353158116340637,0.9305006265640259,0.1714937835931778,0.9187313318252563
0,350.0,5e-05,0.1435275375843048,0.9292064309120178,0.16981059312820435,0.9186038374900818
0,360.0,5e-05,0.14524446427822113,0.9205875396728516,0.16598069667816162,0.9201812744140625
0,370.0,5e-05,0.14564818143844604,0.9268724322319031,0.16473904252052307,0.9215643405914307
0,380.0,5e-05,0.1589803397655487,0.9226586222648621,0.16673444211483002,0.9192147850990295
0,390.0,5e-05,0.14894747734069824,0.9242032170295715,0.16458092629909515,0.9209052324295044
0,400.0,5e-05,0.1889496147632599,0.9056128859519958,0.16332675516605377,0.9218763113021851
0,410.0,5e-05,0.14096345007419586,0.9219481348991394,0.1632082760334015,0.9228125810623169
0,420.0,5e-05,0.16633611917495728,0.9153342247009277,0.15844501554965973,0.923701286315918
0,430.0,5e-05,0.15360526740550995,0.9319997429847717,0.1599748134613037,0.9219933748245239
0,440.0,5e-05,0.1725994050502777,0.9116628766059875,0.1658174693584442,0.9200188517570496
0,450.0,5e-05,0.15042543411254883,0.925869882106781,0.16054977476596832,0.922822892665863
0,460.0,5e-05,0.1672402322292328,0.9170730113983154,0.15873649716377258,0.9238936305046082
0,470.0,5e-05,0.16688568890094757,0.9143955111503601,0.15736444294452667,0.9252710938453674
0,480.0,5e-05,0.1501230001449585,0.9226994514465332,0.1529616415500641,0.925780177116394
0,490.0,5e-05,0.12077850103378296,0.9298731684684753,0.15745633840560913,0.9256109595298767
0,500.0,5e-05,0.20290076732635498,0.9104476571083069,0.16154207289218903,0.9235168695449829
0,510.0,5e-05,0.15272682905197144,0.9229419827461243,0.1522200107574463,0.9261346459388733
1,521.0,4.5e-05,0.11688385903835297,0.9407877326011658,0.16496698558330536,0.9222609996795654
1,531.0,4.5e-05,0.13408052921295166,0.9316388368606567,0.15763406455516815,0.9274477958679199
1,541.0,4.5e-05,0.13884277641773224,0.9351067543029785,0.1561078429222107,0.9252057671546936
1,551.0,4.5e-05,0.14180320501327515,0.9277254343032837,0.15538515150547028,0.9261549711227417
1,561.0,4.5e-05,0.12248656898736954,0.9314492344856262,0.15226073563098907,0.9277976751327515
