current_epoch,global_step,learning_rate,train_loss,train_acc,val_loss,val_acc
1,525.0,4.5e-05,0.12110432982444763,0.9423657655715942,0.14303091168403625,0.9304402470588684
1,535.0,4.5e-05,0.12378304451704025,0.938926637172699,0.13804534077644348,0.9324346780776978
1,545.0,4.5e-05,0.14272789657115936,0.9411084651947021,0.13189654052257538,0.9356532692909241
1,555.0,4.5e-05,0.1072697788476944,0.9424260258674622,0.13295215368270874,0.935874879360199
1,565.0,4.5e-05,0.13312411308288574,0.9392723441123962,0.13206283748149872,0.9364104270935059
1,575.0,4.5e-05,0.09581927210092545,0.9470533132553101,0.13414061069488525,0.9346656799316406
1,585.0,4.5e-05,0.11641146242618561,0.9352028369903564,0.13400062918663025,0.93569016456604
1,595.0,4.5e-05,0.1044151708483696,0.949789822101593,0.1308271288871765,0.9361472725868225
1,605.0,4.5e-05,0.101218581199646,0.9483829736709595,0.13150212168693542,0.9369293451309204
1,615.0,4.5e-05,0.09837978333234787,0.9508991837501526,0.13156741857528687,0.9367046356201172
1,625.0,4.5e-05,0.09215393662452698,0.9559396505355835,0.1353389024734497,0.9354905486106873
1,635.0,4.5e-05,0.15949252247810364,0.9117733836174011,0.12717092037200928,0.9381953477859497
1,645.0,4.5e-05,0.10823220759630203,0.9482860565185547,0.13243629038333893,0.9358910322189331
1,655.0,4.5e-05,0.10989919304847717,0.9478366374969482,0.13330715894699097,0.9341121912002563
1,665.0,4.5e-05,0.0943777784705162,0.9497534036636353,0.12949196994304657,0.935594916343689
1,675.0,4.5e-05,0.10610534250736237,0.9505096077919006,0.13049271702766418,0.9367735981941223
1,685.0,4.5e-05,0.10294748097658157,0.948513388633728,0.13040047883987427,0.9384120106697083
1,695.0,4.5e-05,0.11927183717489243,0.9417277574539185,0.13433605432510376,0.9353322386741638
1,705.0,4.5e-05,0.12038015574216843,0.93238765001297,0.132557675242424,0.9353974461555481
1,715.0,4.5e-05,0.11391826719045639,0.9539412260055542,0.13020966947078705,0.9364787936210632
1,725.0,4.5e-05,0.11766628921031952,0.9429532289505005,0.1265358179807663,0.9383774995803833
1,735.0,4.5e-05,0.07388927787542343,0.9635651707649231,0.1308821439743042,0.9366248250007629
1,745.0,4.5e-05,0.10482819378376007,0.945776104927063,0.13299541175365448,0.9350417852401733
1,755.0,4.5e-05,0.1336566060781479,0.9372981786727905,0.13137799501419067,0.9357013702392578
1,765.0,4.5e-05,0.13764943182468414,0.9338425397872925,0.12960386276245117,0.9375633597373962
1,775.0,4.5e-05,0.12441794574260712,0.9363938570022583,0.13325215876102448,0.9362941980361938
1,785.0,4.5e-05,0.11125517636537552,0.9546233415603638,0.1276080459356308,0.9377223253250122
1,795.0,4.5e-05,0.12111428380012512,0.9367669224739075,0.12645059823989868,0.9381040334701538
1,805.0,4.5e-05,0.11062053591012955,0.9512410759925842,0.125623881816864,0.9386785626411438
1,815.0,4.5e-05,0.119171142578125,0.9400603771209717,0.12661929428577423,0.9381358623504639
1,825.0,4.5e-05,0.08114027976989746,0.9572437405586243,0.1323736608028412,0.9374081492424011
1,835.0,4.5e-05,0.11679195612668991,0.945363461971283,0.1298379749059677,0.9350720643997192
1,845.0,4.5e-05,0.11078250408172607,0.9427321553230286,0.12370479851961136,0.9387646913528442
1,855.0,4.5e-05,0.10732532292604446,0.9543042182922363,0.1344027817249298,0.9349512457847595
1,865.0,4.5e-05,0.09962338209152222,0.9502859115600586,0.1263302117586136,0.9376435875892639
1,875.0,4.5e-05,0.09970566630363464,0.9461936950683594,0.1300061047077179,0.9363856911659241
1,885.0,4.5e-05,0.11965638399124146,0.944819986820221,0.12657231092453003,0.9391556978225708
1,895.0,4.5e-05,0.10382098704576492,0.9470010995864868,0.1265229731798172,0.9388608336448669
1,905.0,4.5e-05,0.1010255217552185,0.9503351449966431,0.1270962357521057,0.9366245865821838
1,915.0,4.5e-05,0.11764278262853622,0.9469308853149414,0.12390384823083878,0.9395044445991516
1,925.0,4.5e-05,0.10571307688951492,0.944909930229187,0.12186365574598312,0.9398068189620972
1,935.0,4.5e-05,0.10212299972772598,0.950100839138031,0.12560880184173584,0.9373102784156799
1,945.0,4.5e-05,0.10101819038391113,0.9498195052146912,0.12385812401771545,0.9404143691062927
1,955.0,4.5e-05,0.10414763540029526,0.9514650106430054,0.1243816390633583,0.9394727945327759
1,965.0,4.5e-05,0.10072201490402222,0.9526488780975342,0.12330262362957001,0.9403846263885498
1,975.0,4.5e-05,0.08756240457296371,0.9547313451766968,0.12160445004701614,0.9406751394271851
1,985.0,4.5e-05,0.09240047633647919,0.9518554210662842,0.12927459180355072,0.9368740916252136
1,995.0,4.5e-05,0.1292715221643448,0.935035765171051,0.12142813950777054,0.9402678608894348
1,1005.0,4.5e-05,0.09411634504795074,0.9530330300331116,0.12171214818954468,0.9413134455680847
2,1020.0,4.05e-05,0.06120402738451958,0.9710677266120911,0.12575840950012207,0.940628707408905
2,1030.0,4.05e-05,0.06261103600263596,0.9690503478050232,0.12675972282886505,0.9415227770805359
2,1040.0,4.05e-05,0.06373205035924911,0.9689967036247253,0.12606212496757507,0.9411933422088623
2,1050.0,4.05e-05,0.056149449199438095,0.9733064770698547,0.12659743428230286,0.9414238929748535
2,1060.0,4.05e-05,0.07242753356695175,0.9696710705757141,0.13078933954238892,0.9405258893966675
2,1070.0,4.05e-05,0.0666227862238884,0.9666568636894226,0.12502413988113403,0.942107081413269
2,1080.0,4.05e-05,0.06368784606456757,0.9713624119758606,0.12636953592300415,0.9421911239624023
2,1090.0,4.05e-05,0.07112529128789902,0.9602237939834595,0.12581157684326172,0.9420207142829895
2,1100.0,4.05e-05,0.07278003543615341,0.9641423225402832,0.12822842597961426,0.9404325485229492
2,1110.0,4.05e-05,0.08483003079891205,0.9546409845352173,0.12203271687030792,0.94293212890625
2,1120.0,4.05e-05,0.07859572768211365,0.9621638059616089,0.12455391883850098,0.9416522979736328
2,1130.0,4.05e-05,0.0779729038476944,0.9581087827682495,0.12671007215976715,0.942298948764801
2,1140.0,4.05e-05,0.07569121569395065,0.9649432301521301,0.12665744125843048,0.9419777393341064
2,1150.0,4.05e-05,0.0725962445139885,0.9677609205245972,0.12697790563106537,0.9409447312355042
2,1160.0,4.05e-05,0.06206146627664566,0.9656448364257812,0.12418057769536972,0.9421021342277527
2,1170.0,4.05e-05,0.08226504921913147,0.9546779990196228,0.12581774592399597,0.9414238929748535
2,1180.0,4.05e-05,0.08543059974908829,0.9584701061248779,0.12555278837680817,0.9425051808357239
2,1190.0,4.05e-05,0.07097824662923813,0.9709422588348389,0.12429886311292648,0.9428535103797913
2,1200.0,4.05e-05,0.07019893825054169,0.9655671119689941,0.1250763088464737,0.9420424699783325
2,1210.0,4.05e-05,0.09039264917373657,0.9536736607551575,0.12554052472114563,0.9410259127616882
2,1220.0,4.05e-05,0.08681201189756393,0.9590185880661011,0.12664134800434113,0.9407415390014648
2,1230.0,4.05e-05,0.08521328121423721,0.951117992401123,0.12867891788482666,0.9413305521011353
2,1240.0,4.05e-05,0.07394883036613464,0.9616959691047668,0.12726686894893646,0.9411195516586304
2,1250.0,4.05e-05,0.054221849888563156,0.9702196717262268,0.12555669248104095,0.9421600103378296
2,1260.0,4.05e-05,0.0720028281211853,0.9571819305419922,0.13132087886333466,0.9388852715492249
2,1270.0,4.05e-05,0.055010177195072174,0.9732478857040405,0.12296682596206665,0.9427380561828613
2,1280.0,4.05e-05,0.05950362980365753,0.965980589389801,0.12583287060260773,0.9424587488174438
2,1290.0,4.05e-05,0.07622192054986954,0.9600124955177307,0.12577247619628906,0.9423427581787109
2,1300.0,4.05e-05,0.07158173620700836,0.9616715312004089,0.12424557656049728,0.9422776699066162
2,1310.0,4.05e-05,0.05852050334215164,0.9742013812065125,0.12491507828235626,0.9412310719490051
2,1320.0,4.05e-05,0.07065358012914658,0.9635870456695557,0.1199936494231224,0.942679762840271
2,1330.0,4.05e-05,0.07197101414203644,0.9667995572090149,0.12813767790794373,0.9406689405441284
2,1340.0,4.05e-05,0.061138708144426346,0.966942310333252,0.12231861799955368,0.9419136643409729
2,1350.0,4.05e-05,0.07116775959730148,0.9575735330581665,0.1223096027970314,0.941905677318573
2,1360.0,4.05e-05,0.08345149457454681,0.9486252665519714,0.1214134618639946,0.9432149529457092
2,1370.0,4.05e-05,0.09599074721336365,0.9609838724136353,0.12464447319507599,0.9419777989387512
2,1380.0,4.05e-05,0.06913360953330994,0.9654254913330078,0.1235513761639595,0.9440041780471802
2,1390.0,4.05e-05,0.07871094346046448,0.9579305052757263,0.12240754812955856,0.943736732006073
2,1400.0,4.05e-05,0.06466169655323029,0.9704371690750122,0.12408957630395889,0.9424718022346497
2,1410.0,4.05e-05,0.08197010308504105,0.9561800360679626,0.12052589654922485,0.9437927007675171
2,1420.0,4.05e-05,0.06761669367551804,0.9644094705581665,0.12143249064683914,0.9441706538200378
2,1430.0,4.05e-05,0.05373205244541168,0.9707601070404053,0.1212281659245491,0.9434067606925964
2,1440.0,4.05e-05,0.0762580931186676,0.9623316526412964,0.12224013358354568,0.943842887878418
2,1450.0,4.05e-05,0.0747767984867096,0.9588133692741394,0.1244465634226799,0.943092405796051
2,1460.0,4.05e-05,0.1036522313952446,0.9502432942390442,0.12485840916633606,0.9412426352500916
2,1470.0,4.05e-05,0.05946960672736168,0.9674822092056274,0.1189490556716919,0.9434823393821716
2,1480.0,4.05e-05,0.06652797013521194,0.9673373103141785,0.123611681163311,0.9422194957733154
2,1490.0,4.05e-05,0.08305606991052628,0.9607176780700684,0.12458610534667969,0.9427074790000916
2,1500.0,4.05e-05,0.0766807496547699,0.9546168446540833,0.12304537743330002,0.9420707821846008
2,1510.0,4.05e-05,0.07306820154190063,0.9623000621795654,0.12206137180328369,0.943469226360321
